recno   BouyID                SarroID   pc         pemb       s_pc       s_pemb     MissingCI   _RA        _DE        ra_epoch2000     dec_epoch2000    errHalfMaj   errHalfMin   errPosAng   source_id           ra               ra_error   dec              dec_error   parallax   parallax_error   parallax_over_error   pm       pmra     pmra_error   pmdec     pmdec_error   astrometric_n_good_obs_al   astrometric_gof_al   astrometric_chi2_al   astrometric_excess_noise   astrometric_excess_noise_sig   astrometric_params_solved   pseudocolour   pseudocolour_error   visibility_periods_used   ruwe     duplicated_source   phot_g_mean_flux   phot_g_mean_flux_error   Gmag   phot_bp_mean_flux   phot_bp_mean_flux_error   BPmag   phot_rp_mean_flux   RPmag   BPRP_excess   bp_rp      dr2_radial_velocity   dr2_radial_velocity_error   dr2_rv_nb_transits   dr2_rv_template_teff   dr2_rv_template_logg   panstarrs1           sdssdr13   skymapper2   urat1       e_g   e_bp   e_rp   phot_g_mean_mag_corrected   phot_g_mean_mag_error_corrected   phot_g_mean_flux_corrected   phot_bp_rp_excess_factor_corrected   ra_epoch2000_error   dec_epoch2000_error   ra_dec_epoch2000_corr   angDist    2MASS              RAJ2000     DEJ2000     errHalfMaj_x   errHalfMin_x   errPosAng_x   Jmag     Hmag     Kmag     e_Jmag   e_Hmag   e_Kmag   Qfl   Rfl   X   MeasureJD      angDist_x  
  602     J034550.62+234436.9   5155777   0.998133   5.76E-4    6.51E-4    4.9E-4     0           56.46092   23.74358   56.46100222591   23.74342589624   0.0039858    0.003046     53.47       65177881066435200   56.46100222591   3.6804     23.74342589624   3.4087      -9         -9               -9                    -9       -9       -9           -9        -9            51                          31.8335              1518.3                7.648                      62.06                          3                           -9             -9                   5                         -9       false               73.513             1.54406                  21.021458         32.4362             10.7503                   21.560968          117.412             19.57361           2.038                      1.987358   -9                    -9                          0                    -9                     -9                     136490564609372756   -9         -9           -9          0.022971                0.359857                 0.131796                 21.021458                   0.022971                          73.513                       0.705                                3.6804               3.4087                0.2519                  0.617407   03455060+2344372   56.460856   23.743671   0.18           0.17           104.0         16.487   15.895   15.311   0.131    0.153    0.128    BCB   222   0   2451127.8677   0.389615   
  464     J034537.75+234350.2   5153736   0.998721   0.998645   3.52E-4    5.33E-4    0           56.40729   23.73061   56.40729087111   23.73063875364   0.0041967    0.0028574    79.29       65178190301724544   56.40739057191   0.2022     23.73043120596   0.145       7.788      0.2138           36.43                 51.014   20.536   0.255        -46.698   0.183         229                         -0.8505              268.48                0.581                      1.475                          95                          1.1169         0.0521               16                        0.959    false               613.057            1.46035                  18.718615         81.2299             17.532                    20.564253          1069.81             17.174627          1.878                      3.389626   -9                    -9                          0                    -9                     -9                     136470564073427175   -9         -9           569028194   0.003779                0.234352                 0.019503                 18.693024                   0.003738                          627.678                      0.34                                 4.1576               2.9139                0.1424                  0.103553   03453775+2343503   56.407312   23.730648   0.06           0.06           45.0          14.802   14.1     13.722   0.034    0.039    0.042    AAA   222   0   2451127.8677   0.154826   
  349     J034420.87+233339.9   5143997   0.999069   0.031848   1.08E-4    0.010499   0           56.08696   23.56108   56.08694072857   23.56113434429   0.0010041    5.688E-4     96.24       65179946945247488   56.08703423988   0.0412     23.56092855087   0.0274      7.3729     0.0424           173.8226              50.159   19.286   0.062        -46.304   0.037         234                         0.9215               258.13                0.0                        0.0                            31                          -9             -9                   14                        1.042    false               9066.13            9.13473                  15.793812         1626.44             21.3374                   17.310444          11598.6             14.586884          1.459                      2.72356    -9                    -9                          0                    -9                     -9                     136270560870033695   -9         -9           568027776   0.002965                0.014515                 0.004623                 15.793812                   0.002965                          9066.13                      0.019                                1.0001               0.5758                -0.1286                 0.205716   03442085+2333401   56.086911   23.561148   0.12           0.06           90.0          12.901   12.249   11.99    0.021    0.021    0.019    AAA   222   0   2451127.8503   0.29338    
  532     J034416.46+233704.0   5144082   0.998471   0.434656   2.3E-4     0.092384   0           56.06858   23.61778   56.06854763763   23.6178423081    8.878E-4     5.576E-4     94.37       65181115176348544   56.06865698054   0.0381     23.61763077489   0.0268      7.4509     0.0396           188.2743              52.663   22.541   0.055        -47.595   0.035         252                         0.838                281.58                0.0                        0.0                            31                          -9             -9                   15                        1.037    false               9059.59            11.4784                  15.794596         1383.62             17.0108                   17.485998          12138.2             14.537514          1.493                      2.948484   -9                    -9                          0                    -9                     -9                     136340560686251742   -9         -9           569027950   0.00308                 0.013637                 0.005986                 15.794596                   0.00308                           9059.59                      0.019                                0.8862               0.56                  -0.073                  0.248414   03441644+2337043   56.068531   23.617867   0.11           0.06           90.0          12.747   12.138   11.852   0.021    0.021    0.017    AAA   222   0   2451127.8504   0.352444   
  661     J034435.90+233441.8   5147743   0.997881   2.41E-4    2.79E-4    1.23E-4    0           56.14958   23.57828   56.14956981747   23.57836931241   0.0041087    0.0026868    84.98       65181321334778240   56.14966288664   0.1933     23.57817517359   0.135       6.7318     0.2101           32.0435               47.712   19.192   0.255        -43.681   0.171         252                         0.5128               292.37                0.445                      0.8788                         31                          -9             -9                   15                        1.022    false               662.977            1.34497                  18.633621         46.9464             5.21902                   21.159538          1001.9              17.245832          1.582                      3.913706   -9                    -9                          0                    -9                     -9                     136290561496294394   -9         -9           568027825   0.003528                0.120733                 0.009519                 18.633621                   0.003528                          662.977                      -0.027                               4.0997               2.7006                0.0761                  0.323275   03443589+2334421   56.149553   23.578382   0.09           0.07           90.0          15.044   14.372   13.929   0.042    0.045    0.038    AAA   222   0   2451127.8513   0.377852   
  364     J034431.72+233526.0   5148597   0.999027   0.057619   3.08E-4    0.020457   0           56.13217   23.59056   56.13214058405   23.5906254594    9.719E-4     6.344E-4     88.98       65181527493208192   56.13224000851   0.0456     23.59042529758   0.0315      7.2495     0.0479           151.2704              49.483   20.501   0.06         -45.036   0.04          254                         1.8325               305.42                0.122                      1.209                          31                          -9             -9                   15                        1.082    false               7125.53            8.98461                  16.055323         1179.08             15.9643                   17.659685          9221.54             14.835887          1.46                       2.823798   -9                    -9                          0                    -9                     -9                     136300561322069093   -9         -9           568027808   0.003077                0.014963                 0.005881                 16.055323                   0.003077                          7125.53                      0.005                                0.9718               0.6346                0.0156                  0.254855   03443170+2335263   56.132106   23.590651   0.11           0.06           90.0          13.09    12.461   12.175   0.021    0.024    0.023    AAA   222   0   2451127.8504   0.389749   
  883     J034337.11+233831.9   5144120   0.996044   0.785031   0.002045   0.10468    0           55.90462   23.64219   55.90458573      23.64229330065   0.0012633    8.194E-4     89.23       65184894747573376   55.90468213861   0.0575     23.64209500872   0.0385      7.3805     0.0614           120.1558              48.841   19.871   0.078        -44.616   0.052         205                         3.5186               303.55                0.228                      3.951                          31                          -9             -9                   15                        1.179    false               8001.98            7.06881                  15.929374         1116.79             13.42                     17.71861           10836.6             14.660658          1.494                      3.057953   -9                    -9                          0                    -9                     -9                     136370559046681086   -9         -9           569027819   0.002917                0.013342                 0.004175                 15.929374                   0.002917                          8001.98                      0.004                                1.2632               0.8195                0.012                   0.388676   03433710+2338322   55.9046     23.642296   0.07           0.07           0.0           12.809   12.187   11.882   0.021    0.019    0.022    AAA   222   0   2451127.8416   0.387258   
  109     J034505.00+234606.4   5150226   0.999587   0.32522    4.6E-5     0.039486   0           56.27083   23.76844   56.27079553429   23.76849812108   0.0016245    0.001118     71.9        65189739470654464   56.27089546399   0.0774     23.76829178719   0.0602      7.5028     0.0859           87.3571               50.781   20.577   0.098        -46.425   0.074         259                         1.8558               327.38                0.297                      2.293                          31                          -9             -9                   16                        1.082    false               2699.3             3.23499                  17.109238         296.537             8.82904                   19.158346          3919.39             15.764849          1.562                      3.393498   -9                    -9                          0                    -9                     -9                     136520562708562546   -9         -9           569028099   0.003047                0.032447                 0.005594                 17.109238                   0.003047                          2699.3                       0.023                                1.5827               1.1764                0.2203                  0.238063   03450499+2346067   56.270798   23.768543   0.09           0.07           90.0          13.755   13.175   12.839   0.025    0.031    0.024    AAA   222   0   2451127.8601   0.385497   
  1230    J034529.58+234537.6   5154913   0.985842   7.66E-4    0.003968   2.29E-4    0           56.37325   23.76044   56.37322666611   23.76050569465   2.935E-4     2.144E-4     85.11       65190220507070208   56.37331924695   0.0142     23.76030233531   0.0105      7.3996     0.0154           481.984               49.569   19.065   0.018        -45.756   0.014         225                         0.2427               335.77                0.063                      3.876                          31                          -9             -9                   15                        1.01     false               135720.0           78.9323                  12.855757         50440.9             83.3503                   13.581586          122288.0            12.029433          1.273                      1.552153   3.89                  2.19                        8                    4500.0                 4.5                    -9                   -9         -9           569028164   0.002827                0.003317                 0.004041                 12.855757                   0.002827                          135720.0                     -0.004                               0.293                0.215                 0.0542                  0.248683   03452957+2345379   56.373233   23.760536   0.09           0.07           90.0          11.063   10.417   10.251   0.021    0.021    0.018    AAA   222   0   2451127.8601   0.35011    
  232     J034434.30+235124.5   5150246   0.999317   0.0        9.2E-5     0.0        0           56.14292   23.85681   56.14288887426   23.85688515666   0.0067867    0.0042576    67.21       65194274954079104   56.14298769626   0.3101     23.8566877675    0.2387      7.8767     0.3394           23.205                48.847   20.335   0.401        -44.413   0.301         240                         0.7454               306.44                1.101                      2.441                          95                          1.0733         0.0841               16                        1.033    true                355.853            1.07572                  19.30919          42.3688             8.11498                   21.270926          589.849             17.821043          1.777                      3.449883   -9                    -9                          0                    -9                     -9                     136620561429408613   -9         -9           570028024   0.004285                0.207972                 0.021773                 19.283599                   0.004227                          364.34                       0.23                                 6.4704               4.7244                0.3264                  0.289321   03443428+2351248   56.142842   23.856911   0.13           0.07           89.0          15.507   14.88    14.459   0.056    0.065    0.061    AAA   222   0   2451127.8511   0.445146   
  288     J034503.28+235021.8   5150700   0.999191   0.0        4.14E-4    0.0        0           56.26367   23.83939   56.26365302718   23.83941274907   3.157E-4     2.283E-4     85.86       65194584193758336   56.26375187558   0.0156     23.8392093177    0.0115      7.4346     0.0165           450.642               50.089   20.343   0.02         -45.772   0.014         237                         0.7841               610.05                0.099                      13.97                          31                          -9             -9                   16                        1.035    false               399318.0           204.929                  11.684071         186813.0            329.9                     12.160024          301804.0            11.048585          1.224                      1.111439   6.36                  1.45                        7                    5000.0                 4.5                    -9                   -9         -9           570028095   0.002811                0.003385                 0.004017                 11.684071                   0.002811                          399318.0                     -0.004                               0.3153               0.2289                0.0474                  0.09915    03450326+2350219   56.263602   23.839439   0.13           0.07           90.0          10.261   9.835    9.73     0.02     0.023    0.018    AAA   222   0   2451127.8511   0.285052   
  68      J034512.62+235345.1   5151204   0.999732   8.65E-4    3.8E-5     2.99E-4    0           56.30258   23.89586   56.30256447803   23.89589278294   0.0035294    0.0025044    79.17       65195404530870144   56.30266024809   0.1871     23.89569109926   0.1378      7.4406     0.2041           36.4546               49.471   19.701   0.216        -45.379   0.161         221                         1.1333               321.06                0.655                      2.726                          95                          1.1306         0.0489               16                        1.054    false               834.336            1.81872                  18.384014         105.654             12.1491                   20.278824          1268.68             16.989515          1.647                      3.289309   -9                    -9                          0                    -9                     -9                     136670563026155408   -9         -9           570028131   0.003632                0.124879                 0.01397                  18.358423                   0.003597                          854.235                      0.124                                3.4983               2.5476                0.1281                  0.128602   03451260+2353453   56.302532   23.895918   0.08           0.07           90.0          14.897   14.317   13.889   0.038    0.041    0.042    AAA   222   0   2451127.8602   0.261835   
  1028    J034453.85+235516.3   3321441   0.99369    0.802771   0.002812   0.096678   0           56.22437   23.92119   56.224330964     23.92128736082   2.731E-4     1.821E-4     79.69       65196370900147968   56.2244333696    0.0131     23.92108582136   0.0092      7.2264     0.0143           504.0658              49.999   21.062   0.017        -45.346   0.012         291                         3.5722               752.49                0.078                      9.508                          31                          -9             -9                   16                        1.152    false               1093570.0          476.737                  10.590246         531622.0            813.553                   11.024535          805539.0            9.982679           1.223                      1.041856   6.73                  0.64                        10                   5500.0                 3.5                    -9                   -9         -9           570028065   0.002796                0.003247                 0.003952                 10.590246                   0.002796                          1093570.0                    0.002                                0.2706               0.1857                0.145                   0.373298   03445383+2355165   56.224305   23.921267   0.08           0.06           0.0           9.312    8.935    8.816    0.05     0.057    0.021    AAA   112   0   2451530.7057   0.350133   
  412     J034458.60+235540.7   3963078   0.998901   0.266628   2.54E-4    0.084499   0           56.24417   23.92797   56.24411804231   23.92807963442   9.437E-4     6.772E-4     77.97       65196405259884544   56.24422047136   0.0459     23.92787685606   0.0338      7.2743     0.0509           142.9044              50.254   21.066   0.058        -45.625   0.043         268                         3.4532               367.15                0.184                      2.75                           31                          -9             -9                   16                        1.153    false               6863.68            8.72164                  16.095974         1118.22             22.3473                   17.717226          9048.81             14.856418          1.481                      2.860808   -9                    -9                          0                    -9                     -9                     136710562441774031   -9         -9           570028082   0.003081                0.021877                 0.004625                 16.095974                   0.003081                          6863.68                      0.021                                0.9337               0.6909                0.1365                  0.430124   03445857+2355410   56.244074   23.928062   0.07           0.06           0.0           13.082   12.432   12.128   0.026    0.035    0.018    AAA   222   0   2451530.7057   0.457695   
  1131    J034456.01+235553.3   5151248   0.99066    0.732086   0.004287   0.117595   0           56.23337   23.93147   56.23344104231   23.93136298936   0.0025726    0.0015215    104.03      65196405259884800   56.23344104231   2.523      23.93136298936   1.6025      -9         -9               -9                    -9       -9       -9           -9        -9            201                         213.1039             107060.95             17.262                     10250.0                        3                           -9             -9                   15                        -9       true                5322.25            63.7145                  16.372128         1219.36             12.464                    17.623217          11346.3             14.610761          2.361                      3.012456   -9                    -9                          0                    -9                     -9                     136710562334078195   -9         -9           570028072   0.013287                0.011443                 0.004055                 16.372128                   0.013287                          5322.25                      0.878                                2.523                1.6025                -0.2504                 0.450616   03445599+2355535   56.233309   23.931538   0.07           0.06           0.0           12.794   12.21    11.914   0.027    0.034    0.023    AAA   222   0   2451530.7057   0.316569   
  613     J034640.02+234658.4   5151375   0.998093   0.6488     2.2E-4     0.039129   0           56.66675   23.78289   56.66675105804   23.78293538593   9.533E-4     6.061E-4     65.31       65199222758514048   56.6668412654    0.0492     23.78274102188   0.036       7.424      0.0568           130.7254              47.513   18.573   0.056        -43.732   0.043         239                         -0.2834              239.28                0.0                        0.0                            31                          -9             -9                   15                        0.986    false               6896.15            15.6396                  16.09085          1144.21             34.897                    17.692274          9349.07             14.820974          1.522                      2.8713     -9                    -9                          0                    -9                     -9                     136530566668069889   -9         -9           569028351   0.003695                0.033231                 0.008071                 16.09085                    0.003695                          6896.15                      0.06                                 0.9024               0.6796                0.3351                  0.163427   03464001+2346587   56.666719   23.782984   0.06           0.06           90.0          12.987   12.289   12.033   0.021    0.023    0.023    AAA   222   0   2451135.9065   0.353474   
  829     J034637.70+234715.6   3333626   0.996665   0.998615   0.004757   0.001744   0           56.65708   23.78767   56.65699954056   23.78771962901   3.802E-4     2.475E-4     64.95       65199978672758272   56.65709673683   0.0179     23.78750955142   0.0144      7.4719     0.0207           360.4554              51.329   20.011   0.022        -47.267   0.018         235                         2.3856               625.07                0.113                      14.7                           31                          -9             -9                   16                        1.112    false               1806680.0          704.886                  10.045166         933211.0            759.025                   10.413593          1241870.0           9.512707           1.204                      0.900887   7.01                  0.46                        4                    6000.0                 4.5                    -9                   -9         -9           569028343   0.002788                0.002927                 0.003827                 10.045166                   0.002788                          1806680.0                    -0.004                               0.36                 0.276                 0.3216                  0.319642   03463767+2347159   56.656992   23.787771   0.06           0.06           90.0          8.925    8.583    8.527    0.019    0.017    0.016    AAA   112   0   2451135.9065   0.465015   
  1133    J034627.70+234845.4   3963447   0.990561   0.648109   0.001778   0.047529   0           56.61542   23.81261   56.61536873932   23.8126867094    0.0018604    0.0011878    66.8        65200283613608704   56.61546284551   0.0953     23.81249172308   0.0669      7.3977     0.1095           67.5601               47.958   19.371   0.11         -43.872   0.083         246                         -3.6197              345.21                0.382                      4.094                          95                          1.1194         0.0233               16                        0.838    false               2571.32            2.65849                  17.161976         296.413             15.4488                   19.1588            3835.48             15.788345          1.607                      3.370455   -9                    -9                          0                    -9                     -9                     136570566154275588   -9         -9           570028361   0.002975                0.056657                 0.005065                 17.136385                   0.002965                          2632.65                      0.072                                1.7729               1.3149                0.3185                  0.323673   03462768+2348457   56.615365   23.812695   0.11           0.06           0.0           13.713   12.953   12.632   0.024    0.024    0.026    AAA   222   0   2451135.8975   0.355597   
  825     J034559.20+234846.9   5155884   0.996694   1.71E-4    4.4E-4     4.0E-5     0           56.49667   23.81303   56.49663828713   23.81307510751   0.0019817    0.0010371    51.61       65202383854448384   56.49673767202   0.0819     23.81286734443   0.0753      7.5841     0.1019           74.4597               51.027   20.458   0.105        -46.747   0.095         238                         0.7129               260.01                0.083                      0.2077                         31                          -9             -9                   14                        1.032    false               2878.29            3.35547                  17.039532         515.912             19.8966                   18.557104          3920.84             15.764448          1.541                      2.792656   -9                    -9                          0                    -9                     -9                     136570564966996029   -9         -9           570028263   0.003032                0.041965                 0.005592                 17.039532                   0.003032                          2878.29                      0.091                                1.6815               1.4748                0.5596                  0.193077   03455918+2348470   56.496616   23.813066   0.06           0.06           90.0          13.919   13.358   13.07    0.024    0.033    0.023    AAA   222   0   2451127.8677   0.220061   
  1064    J034622.25+235226.6   5151527   0.992772   1.5E-5     0.001676   1.3E-5     0           56.59271   23.87406   56.59269003059   23.87410821716   0.0093522    0.00597      83.98       65203723882387200   56.59278488593   0.4383     23.8739155233    0.2982      7.2531     0.5405           13.4198               47.546   19.516   0.58         -43.356   0.383         228                         3.6184               360.33                1.702                      4.218                          95                          1.1075         0.1042               15                        1.175    false               295.407            1.06481                  19.511316         41.5211             9.07954                   21.292871          469.756             18.068214          1.731                      3.224657   -9                    -9                          0                    -9                     -9                     136640565927289407   -9         -9           -9          0.004786                0.237438                 0.024612                 19.485725                   0.004712                          302.452                      0.217                                9.3217               6.0175                0.0963                  0.185613   03462224+2352269   56.592678   23.874146   0.12           0.06           1.0           15.676   14.724   14.523   0.066    0.072    0.088    AAA   222   0   2451135.8974   0.327031   
  822     J034622.20+235241.1   5151534   0.996715   0.862294   5.32E-4    0.061834   0           56.5925    23.87808   56.59247932664   23.87812361201   0.0011806    7.761E-4     66.92       65203758244032512   56.5925735476    0.0578     23.87793117845   0.041       7.1117     0.072            98.7325               47.439   19.385   0.07         -43.298   0.054         240                         2.7906               314.74                0.163                      1.687                          31                          -9             -9                   14                        1.13     false               5640.76            4.16562                  16.309023         737.249             16.3724                   18.169506          7853.53             15.010233          1.523                      3.159273   -9                    -9                          0                    -9                     -9                     136650565925474111   -9         -9           570028341   0.00287                 0.024272                 0.00439                  16.309023                   0.00287                           5640.76                      0.019                                1.1279               0.8509                0.2974                  0.171118   03462219+2352412   56.592469   23.878138   0.12           0.06           0.0           13.011   12.349   12.046   0.024    0.027    0.023    AAA   222   0   2451135.8974   0.232403   
  45      J034700.36+235248.1   5150309   0.999782   0.091586   2.0E-5     0.014328   0           56.7515    23.88003   56.75146435425   23.88009705482   0.0022296    0.0014726    84.38       65206674525036672   56.75155954237   0.1036     23.87989483652   0.0766      7.2588     0.1223           59.3662               49.535   19.584   0.138        -45.499   0.093         206                         0.8161               244.01                0.291                      1.434                          31                          -9             -9                   16                        1.039    false               1968.44            2.46924                  17.452063         174.828             16.3468                   19.732012          2888.67             16.096153          1.556                      3.635859   -9                    -9                          0                    -9                     -9                     136650567515316467   -9         -9           570028492   0.003074                0.101557                 0.006217                 17.452063                   0.003074                          1968.44                      -0.016                               2.2235               1.4817                0.0829                  0.268405   03470035+2352483   56.751482   23.880096   0.07           0.06           0.0           14.048   13.42    13.098   0.027    0.036    0.03     AAA   222   0   2451812.0082   0.244877   
  1341    J034700.35+235248.4   3421295   0.978462   0.082881   0.002362   0.019827   1           56.75146   23.88011   56.75146435425   23.88009705482   0.0022296    0.0014726    84.38       65206674525036672   56.75155954237   0.1036     23.87989483652   0.0766      7.2588     0.1223           59.3662               49.535   19.584   0.138        -45.499   0.093         206                         0.8161               244.01                0.291                      1.434                          31                          -9             -9                   16                        1.039    false               1968.44            2.46924                  17.452063         174.828             16.3468                   19.732012          2888.67             16.096153          1.556                      3.635859   -9                    -9                          0                    -9                     -9                     136650567515316467   -9         -9           570028492   0.003074                0.101557                 0.006217                 17.452063                   0.003074                          1968.44                      -0.016                               2.2235               1.4817                0.0829                  0.048757   03470035+2352483   56.751482   23.880096   0.07           0.06           0.0           14.048   13.42    13.098   0.027    0.036    0.03     AAA   222   0   2451812.0082   0.088232   
  1421    J034723.98+235452.0   3306325   0.968314   0.91844    0.006104   0.062715   1           56.84992   23.91444   56.84983310858   23.91447691586   9.633E-4     7.045E-4     89.84       65207709613871744   56.84992842917   0.0469     23.914271006     0.0366      7.1856     0.0534           134.5205              50.307   19.606   0.06         -46.33    0.044         245                         41.1394              5667.22               0.418                      203.9                          31                          -9             -9                   16                        3.377    false               2394520.0          1094.26                  9.739319          1277370.0           2091.53                   10.072752          1596620.0           9.239894           1.2                        0.832858   5.41                  0.71                        3                    5500.0                 4.5                    -9                   -9         -9           -9          0.0028                  0.003308                 0.004018                 9.739319                    0.0028                            2394520.0                    -0.002                               0.9633               0.7045                0.0017                  0.315328   03472395+2354522   56.849793   23.91452    0.08           0.06           90.0          8.612    8.293    8.268    0.021    0.031    0.034    AAA   111   0   2450749.811    0.507569   
  556     J034741.45+235818.7   5154110   0.998391   2.45E-4    2.91E-4    6.9E-5     0           56.92271   23.97186   56.92266392612   23.97192773155   3.278E-4     2.113E-4     79.34       65208396808627840   56.92276375783   0.0152     23.97172758846   0.0114      7.3676     0.0174           422.7206              49.489   20.525   0.02         -45.032   0.014         254                         1.2426               372.57                0.064                      3.612                          31                          -9             -9                   16                        1.055    false               118052.0           199.826                  13.007188         44378.1             293.443                   13.72062           107125.0            12.173166          1.283                      1.547454   0.05                  5.96                        8                    4250.0                 4.5                    136760569225956576   -9         -9           570028622   0.003312                0.007702                 0.005535                 13.007188                   0.003312                          118052.0                     0.007                                0.3246               0.2163                0.1627                  0.287098   03474143+2358190   56.922657   23.971945   0.07           0.07           90.0          11.066   10.461   10.312   0.02     0.017    0.02     AAA   222   0   2451138.7119   0.352181   
  274     J034710.65+235816.4   5149154   0.999211   2.3E-5     8.5E-5     1.0E-5     0           56.79437   23.97122   56.79436668449   23.9712497363    0.0049092    0.0032388    92.54       65209079706818176   56.79446914567   0.2154     23.97105283622   0.1762      7.6708     0.2777           27.6269               49.056   21.065   0.306        -44.303   0.206         170                         -2.3259              198.27                0.633                      1.631                          95                          1.0342         0.0584               13                        0.872    false               761.727            1.99757                  18.482868         78.4497             13.6331                   20.602064          1162.46             17.084446          1.629                      3.517618   -9                    -9                          0                    -9                     -9                     136760567944385862   -9         -9           570028525   0.003962                0.188701                 0.012193                 18.457277                   0.003915                          779.894                      0.073                                4.9065               3.2429                -0.0378                 0.107605   03471064+2358165   56.794366   23.971251   0.07           0.06           0.0           15.001   14.261   14.069   0.036    0.055    0.051    AAA   222   0   2451812.0083   0.112373   
  337     J034655.78+235624.2   5151641   0.999092   0.784816   1.51E-4    0.045281   0           56.73242   23.94006   56.73239819729   23.94005975596   0.0015112    0.0010648    67.74       65210389673469312   56.73249284037   0.0715     23.93987222951   0.0575      7.0042     0.0831           84.2926               46.466   19.463   0.091        -42.193   0.072         212                         5.261                363.02                0.314                      4.46                           31                          -9             -9                   15                        1.268    false               4631.52            5.73599                  16.523058         622.963             23.9716                   18.352386          6578.23             15.202623          1.555                      3.149763   -9                    -9                          0                    -9                     -9                     136720567324598453   -9         -9           570028471   0.003066                0.041872                 0.005005                 16.523058                   0.003066                          4631.52                      0.052                                1.4556               1.1396                0.243                   0.071743   03465576+2356243   56.732362   23.9401     0.06           0.06           90.0          13.236   12.593   12.331   0.023    0.021    0.019    AAA   222   0   2451135.9066   0.239071   
  86      J034635.35+235707.4   5151674   0.999673   0.0        4.0E-5     0.0        0           56.64729   23.95206   56.64730119369   23.95210808855   0.0070333    0.0047606    82.18       65211038213901952   56.64739459677   0.3436     23.95190941618   0.2396      7.8454     0.4108           19.0978               48.653   19.206   0.437        -44.701   0.306         256                         1.5066               366.79                1.277                      3.168                          95                          1.0307         0.0813               16                        1.067    false               365.004            1.16477                  19.281624         70.863              8.00884                   20.712492          606.089             17.791553          1.855                      2.920939   -9                    -9                          0                    -9                     -9                     136740566473452961   -9         -9           570028394   0.004427                0.12274                  0.018549                 19.257146                   0.004367                          373.326                      0.385                                6.998                4.8123                0.1072                  0.176993   03463534+2357076   56.647271   23.952118   0.08           0.07           86.0          15.511   14.799   14.412   0.063    0.077    0.083    AAA   222   0   2451138.7023   0.217956   
  997     J034643.59+235942.4   5149203   0.994184   6.99E-4    0.001449   4.62E-4    0           56.68162   23.99511   56.68162327534   23.99513833326   6.118E-4     4.039E-4     69.33       65211557904569856   56.68172301552   0.0287     23.99493684191   0.0219      7.2863     0.0348           209.4343              49.756   20.502   0.037        -45.336   0.028         246                         1.0613               266.08                0.067                      0.8928                         31                          -9             -9                   16                        1.047    false               17691.3            13.8365                  15.067968         3975.18             17.0775                   16.34015           20778.7             13.95385           1.399                      2.386301   -9                    -9                          0                    -9                     -9                     136790566816824531   -9         -9           570028430   0.002883                0.005435                 0.004236                 15.067968                   0.002883                          17691.3                      0.009                                0.5899               0.4353                0.2717                  0.102567   03464358+2359425   56.681622   23.995152   0.07           0.06           90.0          12.471   11.856   11.575   0.021    0.021    0.022    AAA   222   0   2451138.7022   0.151343   
  1190    J034650.02+240023.7   5149226   0.988222   0.999942   0.003723   4.8E-5     0           56.70842   24.00658   56.70841827981   24.00660187977   0.0133346    0.0081779    87.69       65211626622598784   56.70850412577   0.6386     24.00641697359   0.4072      6.7829     0.7398           9.1685                45.191   17.645   0.828        -41.604   0.519         192                         0.3473               218.2                 0.283                      0.04449                        95                          1.0627         0.1533               15                        1.016    false               177.054            1.08132                  20.0671           21.2483             7.13966                   22.02023           305.08              18.53686           1.843                      3.48337    -9                    -9                          0                    -9                     -9                     136800567084698306   -9         -9           -9          0.007181                0.364829                 0.036238                 20.041509                   0.007038                          181.277                      0.292                                13.3278              8.1889                0.0409                  0.07897    03465002+2400239   56.708417   24.006641   0.07           0.06           0.0           15.556   14.913   14.531   0.063    0.066    0.078    AAA   222   0   2451812.0083   0.219822   
  719     J034713.17+240045.2   5149246   0.997553   5.31E-4    4.06E-4    2.46E-4    0           56.80487   24.01256   56.80486530843   24.01259032641   0.0044758    0.0029713    88.94       65212206443054464   56.80496181319   0.2181     24.01239279683   0.1572      7.2128     0.2496           28.8996               48.669   19.834   0.277        -44.444   0.187         170                         0.5989               231.94                0.589                      1.676                          95                          1.1446         0.053                14                        1.031    false               881.42             2.08754                  18.32441          144.146             21.0299                   19.941536          1361.81             16.912607          1.709                      3.028929   -9                    -9                          0                    -9                     -9                     136810568049255466   -9         -9           571028923   0.003769                0.158426                 0.015225                 18.298819                   0.003728                          902.442                      0.223                                4.4754               2.9719                0.0156                  0.11026    03471316+2400453   56.804872   24.012598   0.07           0.06           0.0           14.86    14.181   13.895   0.044    0.036    0.041    AAA   222   0   2451812.0083   0.136958   
