source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,Gmag,BPmag,RPmag,e_G,e_BP,e_RP,TWOMASS,Jmag,Hmag,Kmag,e_J,e_H,e_K,Qfl,Rfl,X,BPRP_excess
3368703520688870272,95.88950201752,0.0404,14.72240019722,0.0378,9.5954,0.0487,3.372,0.053,-13.26,0.043,13.759145,14.749696,12.773705,0.002783,0.003058,0.003825,06233346+1443210,11.516,10.883,10.698,0.021,0.02,0.019,AAA,222,0,1.334
3116607632110968704,95.90460421195,0.0224,-3.92676120331,0.0235,9.8406,0.027,2.317,0.027,19.087,0.027,14.893067,16.372553,13.70449,0.002834,0.005648,0.004467,06233709-0355367,12.041,11.414,11.15,0.024,0.022,0.021,AAA,222,0,1.444
2938081883315635712,96.1639445981,0.0057,-21.40929263027,0.01,9.7745,0.0123,2.25,0.008,47.71,0.012,13.580966,14.670798,12.54345,0.002803,0.003747,0.004033,06243934-2124342,11.166,10.485,10.288,0.023,0.024,0.023,AAA,222,0,1.36
2943350060139561984,96.27635597187,0.0221,-18.12870594245,0.0296,9.6748,0.0352,3.142,0.027,39.001,0.032,10.481268,10.893801,9.896746,0.002758,0.002807,0.003784,06250632-1807440,9.213,8.831,8.707,0.021,0.022,0.019,AAA,222,0,1.217
3000249477638617472,96.27639510193,0.0323,-12.43685911312,0.0325,9.9453,0.0401,1.256,0.041,33.578,0.038,15.169734,16.749456,13.953403,0.002896,0.012115,0.004215,06250633-1226133,12.25,11.667,11.387,0.024,0.023,0.023,AAA,222,0,1.46
3435429411044173696,96.34351218034,0.031,29.75196072234,0.028,10.7622,0.035,2.572,0.038,-41.914,0.029,15.376938,16.800217,14.207119,0.002816,0.005321,0.004189,06252244+2945077,12.655,12.034,11.781,0.028,0.026,0.026,AAA,222,0,1.432
3006412996226400896,96.4691771337,0.0127,-8.08988876269,0.0133,9.6546,0.0166,1.638,0.016,25.626,0.015,12.844083,13.716109,11.926597,0.00288,0.003925,0.004233,06255260-0805240,10.748,10.09,9.933,0.026,0.023,0.024,AAA,222,0,1.305
3000485116724033792,96.50945874745,0.0203,-11.25913752361,0.0209,8.9289,0.0243,2.341,0.028,28.46,0.03,14.935117,16.344229,13.768381,0.002838,0.006065,0.004218,06260226-1115333,12.164,11.566,11.319,0.023,0.026,0.023,AAA,222,0,1.431
3006353691318025472,96.52659342935,0.0147,-8.32494982237,0.0145,9.2623,0.0176,-0.151,0.018,18.502,0.017,14.045114,15.270247,12.945904,0.002801,0.003505,0.003858,06260638-0819302,11.472,10.843,10.573,0.024,0.023,0.023,AAA,222,0,1.393
3006353691318024576,96.52735988817,0.0212,-8.32272007732,0.0206,9.2684,0.0254,-0.633,0.026,18.168,0.025,14.911215,16.347237,13.734622,0.002834,0.005299,0.003917,06260656-0819221,12.074,11.44,11.217,0.026,0.025,0.023,AAA,222,0,1.437
3116672125340837120,96.63333455181,0.0499,-3.73139801124,0.0493,8.9806,0.0596,-0.28,0.06,7.876,0.056,16.288246,17.88571,15.077123,0.003032,0.0204,0.005036,06263199-0343531,13.372,12.827,12.556,0.022,0.023,0.024,AAA,222,0,1.451
3132064463496643712,97.12978354669,0.0151,5.92416832404,0.0153,9.8887,0.0188,0.847,0.017,-4.254,0.015,12.813288,13.684726,11.895889,0.002779,0.003007,0.003812,06283114+0555271,10.83,10.128,10.017,,0.028,,UAU,626,0,1.305
3120409571521092352,97.29191700966,0.0202,0.95436034336,0.0222,9.8384,0.0271,1.041,0.025,7.278,0.023,14.619631,15.847453,13.522572,0.002813,0.004549,0.003935,06291005+0057156,12.063,11.492,11.248,0.026,0.025,0.026,AAA,222,0,1.39
2895632320645959296,97.44475011574,0.0564,-28.51624045564,0.0623,17.8334,0.0776,-3.108,0.072,104.153,0.082,17.304432,19.743235,15.870638,0.003076,0.047526,0.00496,06294674-2830599,13.557,12.996,12.621,0.026,0.023,0.026,AAA,222,0,1.653
2937175512078811136,97.54753962303,0.0288,-21.76057655989,0.0518,10.8047,0.0698,-4.373,0.048,45.288,0.063,15.872973,17.543646,14.629041,0.002786,0.00576,0.003873,06301141-2145387,12.857,12.294,12.042,0.023,0.025,0.026,AAA,222,0,1.479
2950265438523915520,97.68022093679,0.021,-15.39569993721,0.0262,11.3627,0.0259,0.507,0.027,43.732,0.031,14.749612,16.22528,13.564079,0.002878,0.006072,0.003976,06304325-1523452,11.902,11.289,11.051,0.027,0.025,0.021,AAA,222,0,1.441
5574048727580099200,97.7205751632,0.0145,-37.96716266392,0.016,12.0169,0.0178,-0.309,0.019,86.946,0.02,14.645897,16.130835,13.460032,0.002808,0.004621,0.003897,06305293-3758032,11.813,11.175,10.926,0.023,0.024,0.025,AAA,222,0,1.439
2950166276319909760,97.78338424874,0.0172,-15.95459208032,0.0201,9.0858,0.0252,-1.09,0.023,36.005,0.025,14.972736,16.364613,13.811375,0.002805,0.00452,0.004019,06310801-1557172,12.215,11.613,11.359,0.022,0.023,0.021,AAA,222,0,1.428
3435968515338951168,97.8170303803,0.0189,30.86457508748,0.0166,10.3234,0.0216,-0.933,0.025,-40.34,0.018,14.332304,15.624164,13.207649,0.002808,0.004176,0.003997,06311608+3051531,11.705,11.075,10.855,0.019,0.024,0.022,AAA,222,0,1.407
2923128495117338880,97.91687758603,0.0149,-26.31020067363,0.0192,21.0788,0.0241,-2.137,0.019,115.008,0.023,14.487062,16.17254,13.23146,0.002799,0.004155,0.003944,06314004-2618385,11.407,10.838,10.54,0.022,0.026,0.022,AAA,222,0,1.492
958297608506090880,97.96137373099,0.0228,41.49504191409,0.0217,35.9073,0.0252,-5.97,0.026,-208.58,0.022,13.038505,15.042642,11.714754,0.002994,0.005872,0.004528,06315073+4129458,9.68,9.116,8.805,0.019,0.015,0.015,AAA,222,0,1.539
957362817463946496,98.01139225004,0.0202,40.40180733764,0.0169,26.7708,0.0217,-7.952,0.026,-152.298,0.019,9.044249,9.564392,8.370358,0.002787,0.003208,0.003963,06320274+4024093,7.552,7.107,6.983,0.019,0.018,0.017,AAA,111,0,1.232
2924626992026580864,98.02096515667,0.0175,-23.81851973342,0.0255,9.3676,0.0317,0.161,0.025,49.274,0.032,15.912482,17.553392,14.675071,0.002853,0.008686,0.004118,06320502-2349074,12.928,12.327,12.115,0.023,0.027,0.029,AAA,222,0,1.476
5581976550014928896,98.3425478537,0.0111,-34.28835540556,0.0138,10.8832,0.0151,-1.287,0.014,73.185,0.016,14.203307,15.497347,13.079968,0.00278,0.003261,0.003836,06332221-3417193,11.588,10.97,10.727,0.026,0.024,0.023,AAA,222,0,1.405
3356887820841090048,98.62320022253,0.0611,14.90337394369,0.0555,15.5219,0.0655,-6.199,0.071,-23.533,0.059,16.847958,18.88031,15.51763,0.002953,0.031293,0.00443,06342957+1454125,13.572,12.964,12.654,0.026,0.03,0.021,AAA,222,0,1.545
2939544787837377792,98.70895030837,0.0218,-19.33330408959,0.0303,13.5835,0.0468,-3.186,0.026,61.202,0.033,15.949308,17.745867,14.673172,0.002793,0.007681,0.00395,06345014-1920008,12.798,12.203,11.948,0.024,0.022,0.026,AAA,222,0,1.502
3352156867126190208,98.84655039033,0.0291,11.81796698338,0.031,1.076,0.0313,-3.667,0.033,-7.781,0.029,11.852393,12.422743,11.025521,0.002768,0.002871,0.003809,06352317+1149048,10.015,9.452,9.322,0.026,0.026,0.023,AAA,222,0,1.33
2938745649042188160,99.0514709092,0.0146,-21.18421600784,0.0197,10.4561,0.0253,-3.961,0.017,49.655,0.023,15.330514,16.970812,14.097343,0.002867,0.00638,0.004323,06361235-2111040,12.336,11.725,11.479,0.022,0.025,0.025,AAA,222,0,1.471
2951798192092949760,99.05625051035,0.0107,-13.09729592363,0.0126,9.47,0.014,-3.259,0.014,32.854,0.017,13.538551,14.57459,12.527813,0.00279,0.003324,0.003887,06361350-1305508,11.248,10.569,10.401,0.026,0.022,0.026,AAA,222,0,1.347
3001817381221966976,99.10131386973,0.0286,-11.06833863127,0.0328,8.19,0.0458,-2.43,0.044,25.846,0.047,16.103125,17.63288,14.895384,0.002836,0.009415,0.004149,06362431-1104064,13.21,12.638,12.373,0.027,0.03,0.027,AAA,222,0,1.458
2953751268345003136,99.20846772208,0.025,-11.42505125494,0.0272,11.4264,0.0375,-3.266,0.037,36.81,0.041,7.443817,7.614625,7.14074,0.002773,0.002913,0.003847,06365004-1125309,6.861,6.715,6.67,0.021,0.036,0.021,AAA,111,0,1.176
5583442989288473728,99.45978693364,0.0485,-33.19798797809,0.0603,11.8266,0.0666,-2.644,0.07,68.987,0.077,17.325047,19.382582,15.994514,0.002924,0.037268,0.005113,06375035-3311540,14.002,13.492,13.117,0.03,0.033,0.034,AAA,222,0,1.543
3326608099542283136,99.75120405913,0.0357,9.42319814486,0.0416,9.3861,0.0501,-6.074,0.039,-6.744,0.033,15.422631,16.840187,14.258497,0.002844,0.007995,0.004447,06390029+0925236,12.697,12.127,11.835,0.024,0.027,0.019,AAA,222,0,1.426
3130595206723798400,99.91668732009,0.1016,4.06157067157,0.1052,15.1589,0.127,3.798,0.125,-6.769,0.117,10.732399,11.500204,9.873157,0.002796,0.003403,0.003874,06394000+0403418,8.817,8.229,8.046,0.021,0.038,0.031,AAA,111,0,1.286
2953244599640280064,99.97770844296,0.0203,-13.05752846225,0.0227,13.597,0.0263,-7.051,0.028,51.519,0.028,13.87876,15.26177,12.722815,0.002801,0.003542,0.003885,06395465-1303280,11.144,10.549,10.319,0.027,0.03,0.026,AAA,222,0,1.424
3351859002551512832,100.10236862798,0.0243,11.35157371358,0.0205,9.0604,0.0248,-5.52,0.031,-11.511,0.024,14.384112,15.590563,13.295331,0.002828,0.004179,0.003932,06402457+1121057,11.883,11.228,10.993,0.026,0.024,0.023,AAA,222,0,1.386
3103756230969954688,100.17278483564,0.0113,-4.96243606795,0.0109,9.1481,0.0133,-2.246,0.014,14.293,0.012,12.123697,12.792615,11.338651,0.002779,0.003159,0.003865,06404146-0457450,10.442,9.835,9.667,0.026,0.024,0.023,AAA,222,0,1.259
966561537900256512,100.30331443293,0.0212,47.73803369468,0.0203,24.8701,0.0268,-16.534,0.025,-170.578,0.021,14.823696,14.810943,14.892143,0.002854,0.003239,0.004174,06411281+4744195,15.047,15.137,15.23,0.046,0.084,0.153,AAB,222,0,1.129
2953892486866011008,100.63084235904,0.0269,-11.3945331689,0.0292,8.9374,0.0374,-5.003,0.037,28.175,0.037,15.808782,17.588312,14.538941,0.002827,0.008517,0.00396,06423140-1123407,12.654,12.069,11.808,0.024,0.027,0.021,AAA,222,0,1.496
5556273541569781504,100.71603452042,0.0187,-44.08239539662,0.0217,12.5566,0.0212,-8.099,0.024,100.019,0.027,15.100013,16.608665,13.906721,0.002865,0.005702,0.003997,06425185-4404582,12.264,11.643,11.397,0.023,0.024,0.025,AAA,222,0,1.444
2927299251961894656,100.97668025386,0.0163,-19.9491859821,0.0195,13.8251,0.0266,-8.935,0.02,63.594,0.024,15.26423,16.940172,14.021186,0.002812,0.004886,0.003886,06435441-1956580,12.235,11.661,11.359,0.024,0.023,0.023,AAA,222,0,1.478
2945478749017604864,101.00367562927,0.0267,-18.60228834138,0.0315,12.8893,0.0472,-7.389,0.038,56.789,0.044,16.10632,17.963362,14.814471,0.002834,0.010379,0.004016,06440089-1836091,12.913,12.33,12.018,0.022,0.027,0.019,AAA,222,0,1.515
2918888503402675968,101.27742619874,0.0184,-27.49981906741,0.0251,17.162,0.0293,-14.676,0.024,96.666,0.03,15.310708,17.113892,14.040164,0.002883,0.005245,0.004116,06450660-2730009,12.166,11.586,11.295,0.023,0.022,0.023,AAA,222,0,1.494
2953812703554018560,101.29360937569,0.0128,-11.74706479408,0.0148,13.9894,0.0215,-8.916,0.017,37.958,0.021,12.920674,13.974793,11.899988,0.002785,0.002991,0.003836,06451047-1144500,10.606,9.966,9.722,0.026,0.026,0.023,AAA,222,0,1.352
5577212464913452032,101.478280728,0.0108,-37.73019037434,0.0115,12.9085,0.0132,-8.65,0.013,83.579,0.014,9.621779,9.968481,9.106902,0.002762,0.002885,0.003802,06455478-3743500,8.543,8.205,8.11,0.021,0.049,0.029,AAA,111,0,1.203
5577212950247271552,101.53612920206,0.0114,-37.6891729711,0.0122,11.6823,0.0132,-9.671,0.015,82.223,0.015,13.959997,15.249119,12.837677,0.002837,0.003823,0.004133,06460868-3741224,11.341,10.716,10.48,0.023,0.022,0.023,AAA,222,0,1.405
2947197732362141440,102.11173474815,0.0112,-16.01216920002,0.015,13.6072,0.0171,-8.269,0.016,48.785,0.019,11.915815,12.783477,10.997877,0.002777,0.002907,0.003816,06482682-1600446,9.891,9.259,9.071,0.023,0.023,0.021,AAA,222,0,1.307
3385147095037717504,102.3242221499,0.0209,26.9625465846,0.021,10.4438,0.0263,-6.127,0.024,-24.339,0.021,14.29637,15.66382,13.141715,0.003085,0.007203,0.00425,06491782+2657455,11.6,11.005,10.774,0.02,0.022,0.017,AAA,222,0,1.425
944572026899000704,102.49859849545,0.0247,39.43433643268,0.0225,25.0375,0.0293,-21.87,0.032,-120.856,0.03,13.643825,15.243428,12.42131,0.002849,0.004785,0.004004,06495969+3926056,10.734,10.122,9.844,0.022,0.021,0.018,AAA,222,0,1.464
2949241655762051200,102.51831309557,0.019,-13.75125882776,0.0209,9.2293,0.025,-8.537,0.025,32.998,0.026,14.983904,16.368113,13.823177,0.002805,0.005427,0.004015,06500440-1345050,12.245,11.624,11.389,0.027,0.026,0.019,AAA,222,0,1.429
3365344753181121536,102.71373119575,0.0812,18.68997459266,0.0843,9.8746,0.1094,-9.352,0.098,-17.164,0.081,16.483364,17.765947,15.086185,0.004647,0.030112,0.005928,06505108+1841230,10.423,9.814,9.607,0.023,0.026,0.02,AAA,222,0,1.747
5609035492519586432,103.08172344314,0.0176,-28.69094459895,0.0195,12.2056,0.0236,-12.862,0.023,71.538,0.023,15.028706,16.653156,13.802458,0.002822,0.005441,0.003992,06521963-2841285,12.066,11.444,11.204,0.023,0.024,0.019,AAA,222,0,1.465
3366299365495875456,103.30462499491,0.0564,21.32010347846,0.056,9.1439,0.0619,-9.368,0.071,-25.116,0.056,9.450521,9.721215,9.011599,0.002779,0.002991,0.003861,06531311+2119128,8.42,8.147,8.068,0.019,0.027,0.031,AAA,111,0,1.196
3366298235922949504,103.37767065428,0.0137,21.28511589052,0.013,9.1808,0.0146,-9.878,0.016,-25.39,0.014,13.242197,14.143295,12.305071,0.002778,0.003082,0.003925,06533065+2117068,11.11,10.469,10.285,0.021,0.022,0.021,AAA,222,0,1.314
5582919621754804608,103.41683071368,0.0213,-33.27846818332,0.0251,10.6033,0.0284,-12.307,0.029,69.346,0.032,15.730078,17.393328,14.486904,0.002832,0.009137,0.004064,06534005-3316436,12.706,12.11,11.843,0.028,0.022,0.023,AAA,222,0,1.479
2921903776605684352,103.53450564862,0.012,-24.77022586966,0.0177,15.9181,0.0219,-15.695,0.016,66.607,0.025,14.900718,16.491758,13.679561,0.002799,0.004597,0.00397,06540830-2446139,11.963,11.39,11.145,0.023,0.022,0.021,AAA,222,0,1.464
3380479015342121600,103.67826759483,0.0211,24.24512750011,0.0202,32.1855,0.0242,-35.839,0.026,-96.668,0.022,6.715178,6.993737,6.26444,0.002772,0.002887,0.00392,06544283+2414441,5.776,5.516,5.467,0.02,0.026,0.018,AAA,111,0,1.199
3364194973258392064,103.97681963966,0.013,17.11873173691,0.0125,9.4895,0.0156,-11.278,0.015,-15.391,0.012,11.944028,12.589358,11.175352,0.00279,0.003134,0.003943,06555445+1707076,10.273,9.686,9.553,0.024,0.031,0.02,AAA,222,0,1.255
5579458496588947712,104.22822013661,0.0265,-34.78455667866,0.0304,14.3017,0.0336,-17.781,0.038,96.004,0.039,16.189445,18.0641,14.872675,0.002842,0.01443,0.004299,06565480-3447060,12.92,12.326,12.035,0.03,0.03,0.026,AAA,222,0,1.545
2920743757478135680,104.63236120031,0.0262,-26.33535872263,0.0338,16.6964,0.0408,-23.552,0.036,91.324,0.042,14.660367,16.438438,13.389136,0.002794,0.004074,0.003869,06583179-2620088,11.554,10.991,10.675,0.024,0.024,0.023,AAA,222,0,1.498
5607892520120136192,105.08399239518,0.0141,-29.85294631399,0.0177,7.2924,0.0207,-8.536,0.019,36.153,0.021,14.883012,16.12622,13.780976,0.002837,0.004323,0.003957,07002016-2951112,12.29,11.668,11.419,0.026,0.024,0.022,AAA,222,0,1.392
5508134998360905984,105.34880618513,0.0585,-49.66611382953,0.0622,11.2624,0.0632,-16.455,0.071,96.835,0.077,17.286488,19.259132,15.912355,0.002941,0.043794,0.006535,07012373-4939595,13.964,13.341,13.034,0.033,0.036,0.037,AAA,222,0,1.61
5610363324609417856,105.57766522695,0.0336,-28.40759419224,0.044,6.9886,0.0518,-11.02,0.044,40.526,0.052,16.797136,18.440105,15.560994,0.002847,0.014894,0.004224,07021863-2824280,13.793,13.208,12.904,0.03,0.023,0.029,AAA,222,0,1.474
5607611934198841856,105.6752129046,0.0211,-30.50881552027,0.0255,7.0469,0.0314,-8.919,0.029,34.752,0.032,15.759915,17.02121,14.648088,0.002796,0.00574,0.004019,07024206-3030323,13.198,12.581,12.39,0.028,0.027,0.026,AAA,222,0,1.399
3361677950624311808,105.90261200388,0.0207,17.85489320477,0.0192,26.3417,0.0236,-39.27,0.025,-53.669,0.022,12.347296,13.633842,11.226945,0.002886,0.004472,0.004396,07033667+1751184,9.76,9.169,8.921,0.023,0.024,0.017,AAA,222,0,1.403
3361678053703522560,105.90849366912,0.0172,17.85811880179,0.0154,26.303,0.0191,-43.223,0.021,-54.907,0.017,10.017834,10.725778,9.206372,0.002783,0.003129,0.00391,07033810+1751302,8.193,7.614,7.5,0.02,0.024,0.023,AAA,111,0,1.267
3361271509279682176,105.97062315273,0.0409,17.41425125634,0.036,26.2886,0.0467,-41.479,0.05,-54.109,0.039,15.446744,17.473745,14.123116,0.002965,0.01094,0.005071,07035299+1724522,12.15,11.581,11.268,0.023,0.021,0.02,AAA,222,0,1.537
3128591106262731264,106.04328748544,0.0155,5.2129810251,0.0135,23.4851,0.0183,-49.331,0.018,7.791,0.014,8.847059,9.271425,8.253995,0.00278,0.003079,0.003862,07041043+0512465,7.573,7.223,7.108,0.018,0.026,0.026,AAA,111,0,1.217
5609535912048504320,106.04684865997,0.0147,-28.97310433482,0.0183,17.5628,0.0219,-25.583,0.018,104.998,0.022,15.087721,16.698538,13.867451,0.002828,0.005224,0.004005,07041127-2858249,12.138,11.586,11.334,0.021,0.022,0.021,AAA,222,0,1.46
5610504994109489024,106.11450957028,0.0136,-27.80968030661,0.0173,7.161,0.0212,-11.195,0.018,41.875,0.023,15.052462,16.410711,13.904917,0.002838,0.004397,0.00401,07042749-2748355,12.302,11.689,11.447,0.024,0.024,0.023,AAA,222,0,1.419
3368231241785671168,106.43252444169,0.0433,22.82035797721,0.0402,22.8725,0.0479,-42.831,0.058,-66.651,0.048,12.580697,13.962753,11.421051,0.002889,0.004413,0.004087,07054387+2249146,9.834,9.24,8.952,0.02,0.022,0.021,AAA,222,0,1.428
5604267327205402112,106.55323120252,0.0197,-31.88462622144,0.0236,7.027,0.0288,-11.791,0.027,45.063,0.03,15.636993,17.079529,14.461086,0.002877,0.005201,0.004172,07061278-3153054,12.818,12.239,11.988,0.023,0.025,0.019,AAA,222,0,1.435
5604219910765767680,107.02233186262,0.053,-32.2278546851,0.0627,13.8922,0.072,-20.684,0.071,83.382,0.087,17.178347,19.334108,15.797793,0.003025,0.030391,0.004841,07080538-3213417,13.692,13.155,12.755,0.03,0.022,0.03,AAA,222,0,1.601
5603521858322348672,108.31119740802,0.0079,-32.06854035348,0.0097,12.6389,0.0107,-22.72,0.011,71.656,0.013,9.714461,10.089531,9.173123,0.00279,0.003045,0.003879,07131472-3204080,8.622,8.24,8.18,0.03,0.02,0.027,AAA,111,0,1.206
5603479458405174528,108.49906727572,0.0202,-32.34628460458,0.0248,6.924,0.0275,-14.053,0.027,42.044,0.031,15.606725,16.844057,14.50626,0.002793,0.004414,0.003986,07135979-3220473,13.058,12.498,12.224,0.024,0.023,0.027,AAA,222,0,1.392
3168265196642972288,109.5246385027,0.0137,16.54248922719,0.0133,32.9178,0.0171,-44.526,0.018,-37.487,0.016,9.536596,10.203091,8.732875,0.002795,0.005819,0.004142,07180597+1632336,7.592,7.07,6.928,0.019,0.02,0.02,AAA,111,0,1.275
949761549983094656,109.59755923978,0.0162,42.79543961682,0.0154,23.0254,0.0177,-46.807,0.018,-138.658,0.016,11.82769,12.906209,10.790446,0.002785,0.003318,0.004053,07182347+4247457,9.479,8.808,8.641,0.022,0.031,0.022,AAA,222,0,1.363
5589172372585321728,110.90915929031,0.0196,-36.99031058409,0.0235,13.025,0.0256,-31.114,0.026,89.831,0.028,15.586965,17.288202,14.333576,0.002819,0.008895,0.004022,07233823-3659265,12.542,11.973,11.697,0.029,0.027,0.024,AAA,222,0,1.487
895582736567362944,114.22924296238,0.0274,36.73851154946,0.0251,25.1986,0.0305,-79.133,0.032,-127.611,0.029,14.356412,16.167381,13.07686,0.002831,0.004645,0.004244,07365512+3644206,11.217,10.583,10.344,0.021,0.029,0.025,AAA,222,0,1.505
5493855503413548544,114.47711324407,0.028,-50.77481971327,0.0244,11.3979,0.0276,-35.809,0.038,94.833,0.033,15.729827,17.40629,14.486733,0.002831,0.010714,0.004058,07375456-5046308,12.722,12.102,11.872,0.023,0.023,0.024,AAA,222,0,1.478
5493936038342574464,114.72007891093,0.0557,-50.3241820989,0.0624,11.0851,0.0629,-34.408,0.077,91.847,0.082,17.465118,19.608936,16.09908,0.003022,0.033573,0.004976,07385288-5019285,14.046,13.446,13.096,0.03,0.027,0.034,AAA,222,0,1.582
868959986646418560,115.26524630886,0.0737,25.91182515151,0.0638,22.2634,0.0823,-61.764,0.088,-67.773,0.074,16.851793,19.195507,15.440808,0.003128,0.043726,0.005227,07410373+2554438,13.204,12.602,12.274,0.024,0.025,0.021,AAA,222,0,1.628
675007406818629632,118.2479400344,0.0209,22.55610763448,0.0147,29.3372,0.0243,-85.959,0.027,-61.447,0.016,10.364712,11.192441,9.476572,0.002769,0.002869,0.003795,07525961+2233231,8.381,7.754,7.601,0.02,0.023,0.024,AAA,111,0,1.292
5488365607496188160,118.63882679205,0.0728,-54.60123403742,0.0718,12.1123,0.0771,-47.785,0.098,103.324,0.097,17.252966,19.350256,15.877996,0.003011,0.050031,0.005417,07543341-5436061,13.821,13.208,12.897,0.029,0.023,0.03,AAA,222,0,1.599
5513947016827330816,118.77419146623,0.0195,-50.73343986694,0.0196,12.3023,0.0213,-41.793,0.025,88.14,0.025,15.104074,16.583155,13.916291,0.00279,0.005896,0.003901,07550587-5044018,12.272,11.702,11.401,0.024,0.024,0.022,AAA,222,0,1.443
5512765351065779584,119.26736881245,0.0143,-52.88261454616,0.0151,12.3535,0.0164,-49.769,0.02,102.494,0.018,14.584194,16.070747,13.391383,0.002874,0.006032,0.004476,07570425-5252591,11.715,11.12,10.878,0.027,0.023,0.021,AAA,222,0,1.447
877096132174037504,119.42998771505,0.0174,28.92407229502,0.0134,21.6227,0.0232,-70.694,0.021,-66.786,0.014,13.861578,15.374546,12.663469,0.002926,0.005213,0.004098,07574329+2855279,11.011,10.424,10.17,0.021,0.022,0.017,AAA,222,0,1.449
1750816651978245248,311.12778098651,0.042,8.90752991688,0.0251,40.3533,0.0552,208.527,0.058,97.65,0.045,11.380999,12.817553,10.198314,0.002824,0.003349,0.003869,20443044+0854252,8.607,8.089,7.823,0.023,0.034,0.026,AAA,111,0,1.444
1750816656275568000,311.12891185342,0.0144,8.90348875019,0.0084,40.4584,0.0177,201.402,0.02,97.594,0.015,10.46162,11.50955,9.440229,0.002768,0.002851,0.003798,20443072+0854107,8.136,7.512,7.304,0.023,0.034,0.026,AAA,111,0,1.355
6885342959337741184,316.79500841949,0.0175,-13.92314982731,0.0126,57.524,0.0209,382.969,0.022,-50.693,0.019,6.946214,7.382564,6.340554,0.002764,0.00288,0.00382,21071037-1355224,5.606,5.106,5.023,0.017,0.024,0.023,AAA,111,0,1.221
2165790314756978432,318.53183552664,0.0119,49.41027267876,0.0128,19.2579,0.0145,115.23,0.015,117.776,0.016,14.022948,15.362091,12.882491,0.002782,0.003416,0.003816,21140743+4924350,11.367,10.811,10.583,0.023,0.021,0.02,AAA,222,0,1.415
2170861124950678784,321.56279483398,0.015,49.30505304899,0.0153,7.1325,0.0185,43.736,0.021,39.303,0.02,14.71675,15.867803,13.645888,0.002793,0.003664,0.003921,21261500+4918173,12.221,11.632,11.415,0.024,0.015,0.02,AAA,222,0,1.38
1978721532398766848,322.48399996115,0.0897,48.90926534829,0.0851,7.4816,0.1055,47.415,0.117,40.155,0.104,18.002365,19.709305,16.682669,0.003056,0.033996,0.005581,21295607+4854327,14.738,14.133,13.808,0.048,0.057,0.063,AAA,222,0,1.57
1978445868531580160,323.5778798099,0.0414,48.26489653173,0.042,7.269,0.0502,46.962,0.057,39.722,0.055,16.686771,18.532267,15.403678,0.002892,0.012435,0.004292,21341862+4815530,13.497,12.861,12.646,0.035,0.04,0.03,AAA,222,0,1.505
1978849732896887680,324.50717462377,0.0176,48.83821121613,0.0173,7.8975,0.0215,60.481,0.023,47.204,0.021,15.076222,16.26141,13.99554,0.002777,0.00378,0.003831,21380162+4850168,12.612,11.978,11.765,0.023,0.028,0.024,AAA,222,0,1.382
1978906632625126400,324.80088527729,0.0489,49.49617124614,0.059,7.9209,0.0671,52.172,0.064,41.315,0.073,17.07023,18.870565,15.78755,0.002886,0.023367,0.00438,21391212+4929455,13.896,13.335,13.096,0.041,0.046,0.037,AAA,222,0,1.51
1974650728035622272,326.3108041348,0.0075,46.8272462637,0.0086,8.7187,0.0098,60.281,0.01,44.459,0.01,12.008092,12.642187,11.249719,0.002771,0.002988,0.003834,21451449+4649373,10.343,9.766,9.68,0.021,0.017,0.015,AAA,222,0,1.251
